49152,0.007223173510283232
98304,0.0018299933290109038
147456,0.007290299981832504
196608,0.010099897161126137
245760,0.0007033468573354185
294912,0.002989788306877017
344064,0.001008800696581602
393216,0.00043436698615550995
442368,0.003402695758268237
491520,0.00013076901086606085
540672,0.0021039159037172794
589824,0.0007521826773881912
638976,3.352427938807523e-06
688128,0.006872051861137152
737280,0.0003858954587485641
786432,0.0002908525930251926
835584,0.003447438357397914
884736,9.422533184988424e-05
933888,0.0018694301834329963
983040,0.002005108166486025
