50000,0.03649101033806801
100000,0.11858627945184708
150000,0.16011975705623627
200000,0.19174814224243164
250000,0.18911252915859222
300000,0.162780299782753
350000,0.12865965068340302
400000,0.12192801386117935
450000,0.1193041205406189
500000,0.11509357392787933
550000,0.11269645392894745
600000,0.10031840950250626
650000,0.09894649684429169
700000,0.10131564736366272
750000,0.11553937941789627
800000,0.11513181030750275
850000,0.10479270666837692
900000,0.10428214818239212
950000,0.10862397402524948
1000000,0.1125524491071701
