50000,0.6131898760795593
100000,0.7910914421081543
150000,0.8872427344322205
200000,0.9043177366256714
250000,0.9168546795845032
300000,0.9252573847770691
350000,0.9275943040847778
400000,0.9285923838615417
450000,0.9272944331169128
500000,0.9273388385772705
550000,0.9394052624702454
600000,0.9289153814315796
650000,0.9273749589920044
700000,0.9278419613838196
750000,0.9266175627708435
800000,0.9264716506004333
850000,0.9268477559089661
900000,0.92799311876297
950000,0.9266798496246338
1000000,0.9262769222259521
